road_id,noise_day,noise_evening,noise_night,road_length,road_category,dist_to_main
11877585718_1856466862_0,65,65,60,176.6016729869831,5,0.0
12208571890_12920935176_0,55,50,45,10.57291757797275,6,243.06008648110983
11992098842_3497460957_0,55,55,40,202.46717117773613,6,118.45315570832366
11992098841_1400530691_0,60,60,55,76.25890644542889,6,134.50958780004424
11992098841_11992098842_0,60,60,55,2.8006236977228087,6,131.76953179861076
30297376_6766631070_0,55,55,50,113.16809168176597,6,133.85332650788462
30297797_242284801_0,60,60,55,145.1297441544333,4,176.65124133841175
30297527_30297525_0,45,45,40,133.77294370341616,5,252.87835100825816
30297525_2473394000_0,65,60,55,19.188849837252803,4,253.68551835616998
30297485_1306211583_0,55,50,45,49.97627861433038,5,82.62441179173678
3358594835_1622039347_0,65,65,60,40.25696217684302,4,114.73720172936568
3343734111_1374370789_0,40,40,40,59.874982723900075,5,503.14724184930253
30297454_441667581_0,45,45,40,97.5577966058124,6,183.36320266702313
30297383_1940908213_0,55,55,50,88.06486520442219,5,37.67368549664332
30297383_30312839_0,65,65,60,132.22892808007575,5,125.02411593515383
30297921_209079759_0,55,55,50,69.42596604840254,5,64.80083271826058
30297921_30297970_0,55,55,50,76.29194021321385,5,103.7482962538885
30297917_30646198_0,45,40,40,29.260537138589047,5,140.7660412514941
30297911_209093243_0,45,40,40,30.35053335029463,5,104.55125770981178
30297911_209095788_0,45,40,40,32.62705643116877,5,77.28947943056512
30297911_209064954_0,45,45,40,9.345448404365383,5,101.23003762831263
30298832_30298833_0,55,55,50,45.788350205803525,5,282.64711849881485
3386536280_30246702_0,70,65,60,133.4621152338897,5,0.0
30298829_30297199_0,55,55,50,246.94298471696217,5,525.9166211982276
30297970_30254242_0,55,55,50,47.80550454390038,5,132.00530955709155
30298891_30298888_0,60,55,50,115.89476286125098,5,221.34460832419165
30298888_30247061_0,55,55,50,72.63011878958,5,212.24760914274592
30298886_2264456440_0,65,60,55,81.93961285700642,4,222.9308376891834
3385754231_1071339487_0,50,50,45,142.76976327520856,5,3.338391944680293
30298838_30246864_0,70,65,60,132.82911699662938,5,0.0
30298833_30296142_0,55,50,50,206.63898250765894,5,276.6953733966117
30307932_178520716_0,70,70,65,72.77819054084561,5,356.67839259790884
3376229198_1297445118_0,65,60,55,80.50011686883455,4,0.0
30298941_3049188208_0,65,65,60,128.13088612845627,5,9.159825680698528
30298941_30264232_0,65,65,60,95.48043024667228,5,136.9666343265605
30298929_2264456433_0,55,55,50,100.55810761233847,5,358.9349850100098
30298893_4834501645_0,65,65,60,43.12852045080459,5,0.0
30307946_2670313224_0,55,55,45,49.96755632927336,5,196.51556910060364
30307945_5163670090_0,70,65,60,57.88900385039708,5,13.827398236380535
30307945_2888259002_0,70,65,60,115.63357122643659,5,12.190384206322316
30307943_30686337_0,65,60,55,36.77663711132164,5,274.2027167328849
30307939_2888571939_0,70,65,60,151.76296931493135,5,13.974795224104126
30307939_1088518835_0,55,55,50,18.76160049422166,5,128.8945928515831
30307937_30307939_0,65,60,55,79.40027394111688,5,128.8945928515831
30307937_2888571940_0,65,65,60,159.48139243522147,5,13.471912604511083
30307936_30307937_0,60,60,55,56.39138947160539,5,172.8707776846873
3372612793_6042820380_0,60,60,55,65.68831909624286,5,86.69844435922748
30307934_1982155709_0,60,55,50,87.07462558837723,5,235.4729963835973
30307972_30307948_0,60,55,50,120.19888241748936,5,229.36299424846175
30307969_30686200_0,60,60,55,129.6497708367943,5,307.86241410354137
30307969_2670313223_0,65,60,55,170.12754765549863,5,188.80290117119378
30307968_30307969_0,55,55,50,52.144946993997685,5,301.4401461211335
30307968_1969416850_0,50,45,40,73.35698212260827,5,301.4401461211335
30307948_4541533775_0,65,65,60,124.12818320408493,5,105.44027328927524
30312388_1404124266_0,60,60,55,491.709858651407,4,325.53466059389797
30308051_1012343432_0,60,55,50,57.77510476612501,5,62.51266653055364
30307974_30307973_0,60,60,50,130.24458993728007,6,262.9455515127031
3372612694_3372612594_0,70,65,60,134.5841658010683,6,152.41253122108424
30307973_30686171_0,60,60,50,42.370971092157156,6,376.52142301881827
30312482_1621899834_0,55,55,50,134.27012821086518,5,391.8488000676174
30312482_30312484_0,60,55,50,151.624724659605,5,390.99954568812154
30312391_876375351_0,65,65,55,173.96216934976573,4,0.0
30312388_30312391_0,60,55,50,270.6523650222417,4,173.9599832753743
30312388_876277542_0,60,55,50,269.3866655124545,5,65.58919760414868
30312830_381897080_0,65,65,60,130.07090945229584,4,264.72548808411887
30312828_1622002042_0,65,65,60,149.11842435618723,4,265.09542783226345
30312489_1621904452_0,60,55,55,134.78910489992515,4,256.5066762102805
30312487_2238485645_0,60,60,55,135.7896164826725,5,282.84541683608137
30312486_2262659438_0,60,60,55,61.287344024281566,4,286.4958871986438
30312484_253795218_0,55,50,45,183.07388583040398,5,208.75768098004232
30312484_30253210_0,60,60,55,132.5388113819597,5,381.85994391731674
30312838_5711742102_0,65,65,60,132.7940633743969,3,0.0
30312837_2292708327_0,65,65,60,65.5037610327455,4,205.09855116353145
30312836_30312837_0,65,65,60,132.7829013351192,4,270.10021810760037
30312835_365566117_0,60,55,50,67.94631429964795,4,268.1701200192158
30312835_1621899836_0,70,65,60,132.85822916253966,5,268.17084081485206
3372612594_30313355_0,55,50,45,63.107908590366904,5,152.41253122108424
30312832_506151644_0,65,60,55,134.41321510749486,4,266.369171205029
30312831_1710758987_0,70,65,60,69.2949389670594,4,266.92902607601906
30312919_2578612975_0,55,55,50,132.55688032652034,4,0.0
3369034791_4338253064_0,55,50,45,156.13673629080134,6,133.6810914467042
30312841_30312843_0,60,60,55,132.82376083968734,4,0.0
30312840_30312841_0,65,65,60,137.00484468372244,4,0.0
30312840_30297382_0,65,65,60,132.43535987193528,5,136.20616190806734
30312839_1940899121_0,60,55,50,70.76365353810058,5,127.59719602597279
30312954_30312955_0,65,65,60,143.44834289659414,5,0.0
30312954_30312935_0,65,65,60,135.124687601865,4,0.0
3417299048_3439160184_0,50,50,45,73.80253088378427,6,191.36045711480097
30312937_243342791_0,55,55,50,26.877737851615674,5,122.53128183402629
30312935_2578612975_0,55,55,50,35.620529156996504,3,0.0
11725123337_30558465_0,60,60,55,138.49241765761386,6,18.007974321053926
11887554793_11887554791_0,60,60,55,48.22588649004786,5,400.700651011506
11887554791_30253399_0,60,60,55,128.74832569904237,5,414.6926787539814
3417299048_11178765233_0,60,55,50,192.28990563440718,5,0.0
11881540551_668541555_0,65,60,55,266.2309424752579,4,349.6616666409862
30312934_30312922_0,60,55,50,144.0625251511597,5,0.0
30313010_243338863_0,60,60,55,125.01785849366077,5,131.84179410024763
30313010_30312832_0,65,65,60,137.43037011996307,5,131.84179410024763
30312978_30253205_0,60,60,60,127.81085536348331,5,133.92456438206455
30312976_30253203_0,60,60,55,130.17674886756893,4,399.38502283840654
30312975_30689533_0,70,65,60,133.2007424960183,5,273.4807968523797
30312962_1940880049_0,55,55,50,75.52331649630517,5,55.04102381461702
30312960_30312951_0,50,50,40,133.04648191389654,6,91.80705452067788
30312960_262251752_0,65,65,60,144.2741917391395,5,109.23019358086832
30312960_597222090_0,55,55,50,130.81615025587539,6,0.0
30313123_30313144_0,55,55,60,56.56234284029264,5,185.45089125576496
30313122_30313162_0,55,50,55,51.684977420885936,5,263.3673814046957
30313122_30313123_0,65,60,60,64.97545678406854,5,208.50430731465704
30313113_4470657985_0,70,70,65,29.16445454781154,3,0.0
30313063_30689550_0,60,60,55,131.51019537634016,4,110.86857975904456
30313063_30313064_0,55,50,45,205.77509586470111,5,0.0
30313062_1043925396_0,60,60,55,51.3560377822082,4,176.74674859765412
30313135_30313134_0,55,50,55,53.27252286235398,5,158.13319056015527
30313132_30313182_0,65,60,60,66.67749408177366,4,237.45668204179333
30313132_30237693_0,60,60,60,101.65198389272982,5,237.45668204179333
30313130_30313129_0,70,65,60,71.38626902323007,5,285.64251813651526
30313130_3434285993_0,60,60,55,120.61390678453473,5,183.46684460074422
30313129_409506383_0,55,55,55,147.91403333724813,5,138.65195182560564
30313143_30313122_0,55,55,60,55.02291236690593,5,244.44479978554048
30313143_30313144_0,65,65,60,62.397083776341034,4,185.45089125576496
30313142_30313143_0,60,60,60,56.87094881674655,4,244.44479978554048
30313141_30313142_0,60,60,55,70.27854168376822,4,251.47329029888402
30313140_30313141_0,60,60,55,92.03825763605369,4,166.35343795225677
30313139_8175209748_0,70,65,60,23.38032472286764,5,81.2759384527889
30313139_30313158_0,65,65,60,86.99817311281184,5,46.118936694200826
30313139_12238344500_0,60,55,55,17.085128768553318,4,81.2759384527889
30313136_30313135_0,55,55,60,54.85287072337211,5,126.22286044436117
30313163_30313123_0,55,50,55,52.146086703437426,5,208.50430731465704
30313162_30313163_0,60,60,60,66.66279356078664,5,238.33486496911456
30313162_30313181_0,60,60,60,104.41703977245042,5,288.89516663825276
30313161_30313142_0,55,50,55,109.27635962549338,5,277.93206428408274
30313159_30313140_0,60,60,55,94.16130052077392,5,129.23898273390355
30313158_30313139_0,65,65,60,86.99817311281184,5,46.118936694200826
3407038839_3407038841_0,55,55,50,133.57956610949972,6,74.5601927052052
30313144_30313252_0,65,65,60,113.70020772943101,5,145.9508259214224
30313179_30313178_0,65,65,60,68.63885740667357,4,183.64575535757098
30313178_30313177_0,65,65,60,91.916835512711,4,94.89959058441282
30313178_30237689_0,70,65,60,95.05834140090586,5,170.6330945168335
30313177_412398663_0,70,65,60,97.2003313133097,4,0.0
30313177_30313159_0,60,55,55,106.16206779212037,5,94.89959058441282
30313171_3055187869_0,65,60,55,84.32572554862706,4,183.06341699340695
30313171_30558243_0,60,60,55,100.76434110893916,5,232.2902175272508
30313163_30313134_0,60,55,55,67.72124817837408,5,195.64749492635843
30313244_30313246_0,65,65,60,44.19543404232863,5,294.71349780201916
30313241_30313244_0,65,60,60,142.1677565174697,5,155.96814096548644
30313241_409506383_0,65,60,60,70.09969662231835,5,138.65195182560564
30313240_30313241_0,65,60,60,51.91650884912718,5,104.40606277149969
30313240_30313353_0,60,60,60,65.5716934402318,5,104.40606277149969
30313182_30313163_0,65,60,60,105.18214145369593,5,238.33486496911456
11513563617_408908799_0,60,55,50,77.9761910804136,5,0.0
11843575698_11843575697_0,50,50,45,92.54882979726275,5,97.03144454745488
3407038839_543552912_0,65,60,55,74.59493062567647,4,0.0
11843575691_600466293_0,55,55,50,3.9960522170771897,4,88.98456721953994
30313181_30313179_0,60,60,60,74.77990388858673,4,250.9868725875444
30313181_30237691_0,70,65,60,100.56590940693424,5,321.46606827478735
3472804093_416116731_0,65,60,55,196.29976053544937,4,0.0
30313348_678297076_0,65,65,60,59.553787488397596,5,0.0
30313254_5241929669_0,65,65,60,146.29963944492462,5,0.0
30313254_30313256_0,65,65,60,134.62277522748485,5,62.46072038681909
30313246_30313358_0,65,60,60,67.3601935922331,6,326.4517996902929
30313246_30237692_0,70,70,65,113.20695575290068,5,330.2577582550273
30313244_30313357_0,65,60,60,66.7661550252575,4,292.58831851340466
30313367_30313364_0,65,60,55,87.7005052063235,5,179.5443659960996
30313364_30313368_0,65,60,55,146.9341718715788,5,179.5443659960996
30313364_30313363_0,70,65,60,76.33328954620622,5,112.59813034215782
30313363_651878676_0,70,65,60,47.71568323258223,4,112.59813034215782
30313358_3402623393_0,65,60,55,100.4849300871791,6,226.56995478844996
30313358_30313357_0,70,65,60,41.93161350925125,5,292.58831851340466
30313357_3372612694_0,70,65,60,60.73184917715117,4,266.8962934728013
30313355_30313353_0,65,60,60,52.86230239853251,5,104.4119879087583
30313353_3372612793_0,60,55,50,63.99727302977893,5,94.3754052065202
30313399_1298783033_0,60,55,50,154.76134696003086,6,225.83685177056853
30313399_4590999308_0,55,55,50,59.64303186465904,6,189.32499506303128
30313399_6222663440_0,55,50,45,41.09174931133603,6,219.17325496863492
30313377_30294517_0,55,55,50,78.43084777110843,6,82.19243663790239
30313376_1584415327_0,55,55,50,78.11343953647638,5,46.0723267546132
30313376_30313377_0,55,55,50,45.314998843904505,6,59.284073141715425
30313375_692807356_0,55,55,50,200.30332286315567,5,186.51975992022352
30313368_60969501_0,65,65,60,71.00049744553,5,210.6694953273288
30313439_30313438_0,55,55,50,16.573855136617905,5,304.9099086527594
30313438_30313436_0,60,55,50,81.87403019085255,5,320.9826231781262
30313436_30313434_0,65,65,60,38.84742932169885,5,401.2824500622398
30313434_359234349_0,65,65,60,229.6817142700838,4,436.7522567281782
30313538_359237984_0,55,50,45,65.69650847725545,5,428.7557545203195
30313538_30314491_0,55,50,45,60.43925998679563,5,486.00930112915927
30313537_359236005_0,55,50,45,84.60690518767798,5,346.513308096645
30313537_364720256_0,55,50,45,84.88791901424437,6,413.8806740325904
30313440_30294527_0,50,50,55,44.46873696937323,6,209.89478559942955
30313439_30294519_0,60,60,55,94.21692338564411,6,300.54793533760557
30314630_30314631_0,45,45,40,128.15396880069983,6,0.0
30314622_1258203865_0,60,60,55,135.86950622828232,5,48.33944342109182
30314492_1374328784_0,50,50,45,83.00358421466052,5,375.89009358872613
30314491_30313538_0,55,50,45,60.43925998679563,5,486.00930112915927
30314491_30314492_0,60,55,50,89.0617799530655,5,446.9593736520214
30314490_30313537_0,65,60,55,56.34709078344879,5,429.13916501499835
30314490_30314491_0,50,50,45,166.44289972427194,5,484.8115446741267
3439181959_2529520245_0,65,60,55,35.365802886315905,6,271.16291558507
3439160184_437132969_0,50,45,40,83.34032519008437,6,261.51418449171007
30314636_60591112_0,60,60,55,44.0147631910109,4,215.6654861253264
30314635_59749809_0,60,60,55,70.0561416740728,5,87.0644441030234
30314632_30251176_0,60,55,50,147.0285135175822,6,0.0
30314632_60591485_0,55,55,50,7.853661711234157,5,125.85784856605723
30314631_30251177_0,70,65,60,150.50352364495618,5,0.0
30314631_60591465_0,55,55,50,117.02149423807052,5,120.41964467509042
30314630_416523700_0,65,65,60,178.0987436752818,3,0.0
30315480_30315481_0,50,50,45,205.23362770245845,5,603.9552948011192
30314651_30314648_0,55,55,50,149.70919300424876,5,267.8186933333489
30314651_700938101_0,55,50,45,77.58865459904467,5,191.65605531605837
30314648_30264650_0,55,55,50,80.642190058975,5,273.2149090310965
30314648_60591106_0,60,60,55,96.8547773257848,5,246.4431266551821
30314640_30314638_0,60,55,50,71.32223667725619,5,60.01866394791787
30314638_30314642_0,60,55,50,125.85247613653213,5,69.2441016159245
30314637_30314638_0,65,60,55,70.27098764612604,5,0.0
30318187_3683481332_0,60,55,50,293.6994476353425,5,354.8268365241015
30318187_30318120_0,60,60,55,222.1816140623691,5,286.5489694283731
30318120_30318188_0,60,60,55,79.5900047726393,5,213.66196804476212
30318120_30318187_0,60,60,55,222.1816140623691,5,286.5489694283731
30318120_2845227568_0,60,60,55,286.9360923921546,5,284.9751658004643
30315481_30318187_0,60,55,50,106.93885017642322,5,499.93817542818454
30315481_30315480_0,55,55,50,205.23362770245848,5,603.9552948011192
30332593_30332598_0,60,55,50,217.4534132021367,6,40.40491869008086
30332577_3945318375_0,55,50,45,85.87599442682394,6,219.3091960032623
30332577_363885077_0,65,65,60,56.08572112479695,5,219.3091960032623
30318191_2845227568_0,60,60,55,212.93266194857253,4,284.9751658004643
30318191_30315480_0,60,60,55,108.23942129675035,4,497.89258948698864
30318187_30315481_0,60,55,50,106.93885017642322,5,499.93817542818454
30332643_2293731616_0,60,60,55,51.251716616268595,3,0.0
30332643_2760236003_0,60,55,50,106.76560196180364,6,0.0
30332641_11868644129_0,60,55,50,152.5515108956991,6,5.951832923103855
30332641_1303430372_0,60,55,50,17.368281353043212,6,76.67430002410656
30332606_2293731658_0,70,65,60,233.87958223356512,3,0.0
30332606_30332601_0,70,65,60,134.42362291073155,5,0.0
30332601_1876385320_0,60,55,50,68.66854322990217,5,134.41699806696957
11367386983_536838775_0,65,65,55,134.97770865092113,2,0.0
11365497701_13752754617_0,65,60,55,92.80150647420749,6,323.9542915177824
11559713266_1311935438_0,65,60,55,130.78312440673216,4,285.4400334399509
3439160184_243748972_0,55,50,45,174.54346082197014,6,263.1225138414364
11556041912_797407467_0,65,60,55,22.461492790596267,4,141.96241411754875
11541136046_4472630002_0,60,60,55,59.77628097932734,5,5.0352057546270945
30332598_1873048563_0,60,55,50,125.4553502868018,5,79.96453133379305
30332593_402899818_0,60,55,50,18.654881306984993,4,139.40297682249766
30332653_13085109594_0,50,50,45,81.51817746235113,6,113.61859495846562
30332652_30332761_0,55,55,50,60.416610012262545,6,176.41958259776146
30332652_30332653_0,55,55,50,47.40296782101384,6,194.12871805032546
30332651_30332652_0,55,55,50,121.13988272598802,6,184.1389036973441
30332650_30332759_0,60,55,50,80.59171405621387,5,140.25923623729858
30332650_30332651_0,55,50,45,87.29049279361982,6,140.25923623729858
30332647_30332649_0,55,55,50,38.49564975173845,6,105.28123358395801
30332760_30332651_0,60,55,50,72.58749932764452,5,184.1389036973441
30332758_30332757_0,55,55,50,41.62582818363943,5,134.2541243404609
30332757_30332756_0,70,65,60,143.00268506575947,5,0.0
30332656_12256248810_0,70,70,65,69.85877353259373,6,0.0
30332655_30556161_0,65,65,60,77.24991217746607,5,0.0
30332654_2293703215_0,60,55,50,32.00835953729055,5,179.89663710027267
30332653_30332654_0,50,50,45,46.08184893834196,6,179.89663710027267
30333310_799374580_0,60,60,50,128.79278529767984,5,0.0
30333309_30253574_0,70,65,60,136.86077042688453,5,0.0
30333309_30253991_0,65,65,60,133.66177203343716,5,131.32531710945125
30333308_30253579_0,60,60,55,31.588758846016535,5,48.477601440752125
30332979_2407371630_0,60,60,55,135.52072572942765,5,260.1621243084012
30332979_506223330_0,60,60,60,140.93337959522862,5,260.1621243084012
